name,name_kr,artist,label,type,level,bg_img
Beat the ghost,Beat the ghost,Banya Production,s,s,20,https://piugame.com/data/song_img/538da2163ffb699d9e08e666e174fc46.png
THE REVOLUTION,THE REVOLUTION,MAX & DOOM,s,s,19,https://piugame.com/data/song_img/196fff47b6e9c56211ad4aeae0e1dbed.png
Rave'til the earth's end,Rave'til the earth's end,5argon,s,s,17,https://piugame.com/data/song_img/667bc06cf24139a395f32e72ae65e7f4.png
JANUS,JANUS,MAX,s,s,08,https://piugame.com/data/song_img/2c47815040037dcacc92e4838b5eff82.png
Maria,Maria,BanYa,d,d,16,https://piugame.com/data/song_img/e7be1b05f93f465e7a90fc32d912faa7.png
Dolly KiSS,Dolly KiSS,SID-SOUND,s,s,14,https://piugame.com/data/song_img/67f1a29eee0674f3bbae81bc83574cb3.png
Idealized Romance,Idealized Romance,void,d,d,18,https://piugame.com/data/song_img/93502de99273144f0d65d4ac1ba513ff.png
Ignis Fatuus(DM Ashura Mix) - SHORT CUT -,Ignis Fatuus(DM Ashura Mix) - SHORT CUT -,BanYa & DM Ashura,s,s,21,https://piugame.com/data/song_img/3a7f7612993a0bc32c6768a09f3b7eaf.png
Club Night,Club Night,Matduke,d,d,12,https://piugame.com/data/song_img/b5dfaf6a7215c1593e1f8da621d26abb.png
Wicked Legend,Wicked Legend,D_AAN,d,d,21,https://piugame.com/data/song_img/85d653d9c6bc78e7513311a10d51dfce.png
CHICKEN WING,CHICKEN WING,BanYa,s,s,11,https://piugame.com/data/song_img/8d26b7c6b40b80e288decba3687b14fb.png
Will-O-The-Wisp,Will-O-The-Wisp,BanYa,s,s,19,https://piugame.com/data/song_img/409db0768e50412b588b23311f0b7cb4.png
Kill Them!,Kill Them!,Archefluxx,d,d,19,https://piugame.com/data/song_img/7e9eada7dba14841d75e27806eeb1499.png
See,See,Doin,d,d,13,https://piugame.com/data/song_img/2e0daf0c0eb3b5a188a20eb0a7dd1581.png
Time Attack <BLUE>,Time Attack <BLUE>,r300k,d,d,16,https://piugame.com/data/song_img/8213db997c49bbfd1977d1115b6441b3.png
Tritium,Tritium,Memme,d,d,14,https://piugame.com/data/song_img/bfaea6d897aedd93f584c1f28bb1bae7.png
Tepris,Tepris,Doin,c,c,n2,https://piugame.com/data/song_img/fbb495de710207040ce185bd2ad7424c.png
V3,V3,BeautifulDay,d,d,10,https://piugame.com/data/song_img/71b20bf74fcf632d8c10e39614243015.png
MATADOR,MATADOR,Cranky,d,d,16,https://piugame.com/data/song_img/2e57f224899a9644cda9632c7795f915.png
Latino Virus,Latino Virus,Warak,s,s,07,https://piugame.com/data/song_img/82b8851ec236ce7f02f70b6ead1d66d9.png
Destination,Destination,SHK,d,d,15,https://piugame.com/data/song_img/be879f5ee944b5f1fe4dc088b7be923f.png
Obelisque,Obelisque,ESTi x M2U,c,c,n2,https://piugame.com/data/song_img/96350a76494dedadae7e60dbfcc422a1.png
Pump Me Amadeus,Pump Me Amadeus,BanYa,s,s,06,https://piugame.com/data/song_img/9416d4af818b73beae72ba5e73e58aa1.png
Faster Z,Faster Z,YAHPP,d,d,21,https://piugame.com/data/song_img/e1cf59e8f3867e354df5e8271bd92e63.png
Life is PIANO,Life is PIANO,Junk,d,d,11,https://piugame.com/data/song_img/4fae4c49e72904be375f6e913a15a003.png
Pop The Track,Pop The Track,J-Mi & Midi-D & Ft. Hanna Stockzell,s,s,18,https://piugame.com/data/song_img/144c2b06732112f18a9342904b058aa4.png
DESTRUCIMATE,DESTRUCIMATE,KURORAK,d,d,14,https://piugame.com/data/song_img/8a48c481d5d5b1e1a19b0a230b776a1c.png
Alone,Alone,Highlight,s,s,01,https://piugame.com/data/song_img/f1bc02103c6dc2b47d08cef830176035.png
VANISH,VANISH,Applesoda,c,c,n2,https://piugame.com/data/song_img/f0fb91b69e6f6e88bd53b7a7a3826932.png
Switronic,Switronic,SHK,s,s,03,https://piugame.com/data/song_img/4581e710e822e320fddfda44814b61b1.png
Travel to future,Travel to future,Neutral Moon ,s,s,11,https://piugame.com/data/song_img/57f487c23ba8dffe5a54db83e550e041.png
Cosmical Rhythm,Cosmical Rhythm,SID-SOUND,s,s,08,https://piugame.com/data/song_img/f45c91f263c79843ff35e8d0e00c3246.png
Cutie Song,Cutie Song,Memme,s,s,08,https://piugame.com/data/song_img/407e597c70954fc0925b41cd905ca913.png
Paradoxx,Paradoxx,SLAM & NATO,d,d,28,https://piugame.com/data/song_img/2da8be03841200479a4c23e8b60aeb70.png
Nihilism - Another Ver.-,Nihilism - Another Ver.-,Nato,s,s,21,https://piugame.com/data/song_img/7040edb4ff55d6d78d7b8e067659ff11.png
Further,Further,Doin,d,d,22,https://piugame.com/data/song_img/1f171915dd8d2dabd558f070fa77f419.png
%X (Percent X),%X (Percent X),Pory,s,s,18,https://piugame.com/data/song_img/8f26809e182d6eb9719a61749baec84e.png
Csikos Post,Csikos Post,BanYa,d,d,16,https://piugame.com/data/song_img/93cf2160a5c0e9a8a4c90e38f67fd92d.png
Feel My Happiness,Feel My Happiness,3R2,d,d,18,https://piugame.com/data/song_img/70863cab2c4dde4b17a9efe9c124cc30.png
Get Up,Get Up,BanYa,s,s,21,https://piugame.com/data/song_img/5eb1caeed1386a085da143bd07f55fe5.png
Requiem ,Requiem ,MAX,s,s,16,https://piugame.com/data/song_img/81adb87dd9e7243103ac0ee70a98e739.png
CHICKEN WING - SHORT CUT -,CHICKEN WING - SHORT CUT -,Banya,s,s,20,https://piugame.com/data/song_img/935aaf54c550ca4cdea5a939132f1efc.png
Tribe Attacker,Tribe Attacker,Hi-G,d,d,17,https://piugame.com/data/song_img/4669bfb9682c12e24b3b7ad032166b69.png
Indestructible,Indestructible,Matduke,s,s,12,https://piugame.com/data/song_img/ae21644e1e271575dfd9a423bb808eef.png
God Mode feat. Skizzo,God Mode feat. Skizzo,Nato,s,s,13,https://piugame.com/data/song_img/b38900d06ba8d8e1d203691c9ada94d8.png
After a thousand years,After a thousand years,TOTO,s,s,04,https://piugame.com/data/song_img/79dd036b5c0341224e24dbf9bbfa96b0.png
Keep On!,Keep On!,雨漏りＰ/ AmamoriP,d,d,13,https://piugame.com/data/song_img/b659ce406e801cbc6f5fd42933eadb06.png
Macaron Day,Macaron Day,HyuN,s,s,17,https://piugame.com/data/song_img/e58e8e7f757dd4ca7acaf7bc61116aee.png
MATADOR,MATADOR,Cranky,d,d,19,https://piugame.com/data/song_img/2e57f224899a9644cda9632c7795f915.png
Pavane,Pavane,V.A.,d,d,17,https://piugame.com/data/song_img/b72f4902567794d82879737a188d1463.png
Final Audition Ep. 2-1,Final Audition Ep. 2-1,YAHPP,s,s,22,https://piugame.com/data/song_img/f68501156acb18b48e57c879fd271756.png
Awakening,Awakening,typeMARS,s,s,19,https://piugame.com/data/song_img/4fd85c9ac5726a4dda88c2a75d1f548f.png
Faster Z,Faster Z,YAHPP,s,s,19,https://piugame.com/data/song_img/e1cf59e8f3867e354df5e8271bd92e63.png
Blazing,Blazing,BanYa,d,d,21,https://piugame.com/data/song_img/025886fd5b3d73fc257a8eb8cb09bc03.png
Pumptris Quattro,Pumptris Quattro,YAHPP,d,d,20,https://piugame.com/data/song_img/2a4110d8bfc915ac81c209903d76e386.png
Leather,Leather,Doin,d,d,22,https://piugame.com/data/song_img/7a7a1b221de07d92d694b1ccd2bb69e0.png
%X (Percent X),%X (Percent X),Pory,d,d,19,https://piugame.com/data/song_img/8f26809e182d6eb9719a61749baec84e.png
You Got Me Crazy,You Got Me Crazy,MAX,s,s,18,https://piugame.com/data/song_img/e8badaf7cb0e179bb555c5db98dc5abb.png
Final Audition 2,Final Audition 2,BanYa,s,s,18,https://piugame.com/data/song_img/2843b71d9a5fede2edd1b6820a3ada18.png
HEART RABBIT COASTER,HEART RABBIT COASTER,Nato,d,d,22,https://piugame.com/data/song_img/21f8ea50ea39ae9649ef630448e5a2d4.png
Hyacinth,Hyacinth,Yahpp,s,s,18,https://piugame.com/data/song_img/d4bb20e7de499f9e5c8f10e491d3d618.png
Rock the house,Rock the house,Matduke,d,d,11,https://piugame.com/data/song_img/dc19ba963efaaef2b2a3c905a98abfc3.png
Kill Them!,Kill Them!,Archefluxx,s,s,15,https://piugame.com/data/song_img/7e9eada7dba14841d75e27806eeb1499.png
Time Attack <BLUE>,Time Attack <BLUE>,r300k,s,s,18,https://piugame.com/data/song_img/8213db997c49bbfd1977d1115b6441b3.png
Skeptic,Skeptic,Doin,s,s,12,https://piugame.com/data/song_img/cfd902c46c5004527c92d5e229edcc42.png
STEP,STEP,SID-SOUND ,d,d,20,https://piugame.com/data/song_img/7ce9382a8674664d7ef61ffdbbbeb409.png
Nihilism - Another Ver.-,Nihilism - Another Ver.-,Nato,s,s,15,https://piugame.com/data/song_img/7040edb4ff55d6d78d7b8e067659ff11.png
Gothique Resonance,Gothique Resonance,P4Koo,d,d,13,https://piugame.com/data/song_img/4b41820a1ce03c6b9ef1c6942772f649.png
Le Grand Rouge,Le Grand Rouge,KIEN,s,s,20,https://piugame.com/data/song_img/c30c986da13777b364dbb808b94f49ad.png
Till the end of time,Till the end of time,BanYa,d,d,10,https://piugame.com/data/song_img/a23e6e40c666b2652fc2bbe0d9aa8ee5.png
Club Night,Club Night,Matduke,d,d,21,https://piugame.com/data/song_img/b5dfaf6a7215c1593e1f8da621d26abb.png
Kimchi Fingers,Kimchi Fingers,Garlic Squad,d,d,21,https://piugame.com/data/song_img/eccda5d55510bfd64a78e54ed1e5441d.png
Sudden Romance [PIU Edit],Sudden Romance [PIU Edit],void,d,d,09,https://piugame.com/data/song_img/86d39cb7c937642663fccd5aec0877c2.png
Chinese restaurant,Chinese restaurant,Memme,s,s,18,https://piugame.com/data/song_img/03770c96fbed570ae8b855c094c0c774.png
Destination,Destination,SHK,d,d,20,https://piugame.com/data/song_img/be879f5ee944b5f1fe4dc088b7be923f.png
Queen Of The Red,Queen Of The Red,ETIA.,d,d,19,https://piugame.com/data/song_img/4df7e2adc835650b5fef4106978a3b48.png
Full Moon - FULL SONG -,Full Moon - FULL SONG -,Dreamcatcher,s,s,22,https://piugame.com/data/song_img/a4301ac7ec04d6e1c032bc981b82aba2.png
Final Audition,Final Audition,BanYa,s,s,18,https://piugame.com/data/song_img/fe93729aa054c286b1390d479412c284.png
Dolly KiSS,Dolly KiSS,SID-SOUND,d,d,16,https://piugame.com/data/song_img/67f1a29eee0674f3bbae81bc83574cb3.png
Reminiscence,Reminiscence,MAX,d,d,20,https://piugame.com/data/song_img/84ff11c92e9f048058755560e16778cb.png
Vacuum,Vacuum,Doin,d,d,21,https://piugame.com/data/song_img/fe92678270d73a1a7aa2c68fc058ba3f.png
Love is a Danger Zone pt. 2,Love is a Danger Zone pt. 2,BanYa,s,s,11,https://piugame.com/data/song_img/596f4c25fb4c17443b799fb997846dc5.png
Dance with me,Dance with me,BanYa,d,d,15,https://piugame.com/data/song_img/49ebded4723188a75111a4a701cd6eb0.png
Sorceress Elise,Sorceress Elise,YAHPP,s,s,17,https://piugame.com/data/song_img/52ba0f8236f1cc1be8533771c479b36a.png
Witch Doctor,Witch Doctor,BanYa,d,d,23,https://piugame.com/data/song_img/8756d359059d17a2cde4bf9d40ff27cf.png
My Dreams,My Dreams,Banya Production,s,s,19,https://piugame.com/data/song_img/f0e7c3a3ceaf6e2538428bc4fa901873.png
Switronic,Switronic,SHK,c,c,n2,https://piugame.com/data/song_img/4581e710e822e320fddfda44814b61b1.png
HEART RABBIT COASTER,HEART RABBIT COASTER,Nato,d,d,13,https://piugame.com/data/song_img/21f8ea50ea39ae9649ef630448e5a2d4.png
Red Snow,Red Snow,Cashew,d,d,22,https://piugame.com/data/song_img/c985f90bafd86a343799244bd18aa7dc.png
Cannon X.1,Cannon X.1,YAHPP,s,s,13,https://piugame.com/data/song_img/40975307786409a32cda392fe62ee7c2.png
Death Moon,Death Moon,SHK,s,s,12,https://piugame.com/data/song_img/96f3949597bf4514833e1408efed0ad5.png
Requiem ,Requiem ,MAX,s,s,19,https://piugame.com/data/song_img/81adb87dd9e7243103ac0ee70a98e739.png
Cycling!,Cycling!,Yamajet,d,d,20,https://piugame.com/data/song_img/466cf551102f6895e0254a767acf8bc9.png
Cycling!,Cycling!,Yamajet,s,s,19,https://piugame.com/data/song_img/466cf551102f6895e0254a767acf8bc9.png
Beethoven Virus,Beethoven Virus,BanYa,d,d,21,https://piugame.com/data/song_img/a7b3d3aadddc0fce1160f509054f1686.png
THE REVOLUTION,THE REVOLUTION,MAX & DOOM,s,s,12,https://piugame.com/data/song_img/196fff47b6e9c56211ad4aeae0e1dbed.png
Yog-Sothoth,Yog-Sothoth,Nato,c,c,n3,https://piugame.com/data/song_img/bc54e47a51c88d61e1132c40cce0f714.png
CHICKEN WING,CHICKEN WING,BanYa,s,s,06,https://piugame.com/data/song_img/8d26b7c6b40b80e288decba3687b14fb.png
Force of Ra,Force of Ra,Memme,d,d,20,https://piugame.com/data/song_img/e53b9b8ba9b687630f6b04147e7e08f0.png
Transacaglia in G-minor,Transacaglia in G-minor,ATAS,d,d,20,https://piugame.com/data/song_img/6ab64a47eb8f394982c46a09a416c160.png
Violet Perfume,Violet Perfume,SHK,s,s,04,https://piugame.com/data/song_img/b56c4919c761edb184564ea723b74e47.png
The Devil,The Devil,Banya Production,s,s,19,https://piugame.com/data/song_img/f10447d5fb8e319b1154f0e940c16358.png
Skeptic,Skeptic,Doin,d,d,14,https://piugame.com/data/song_img/cfd902c46c5004527c92d5e229edcc42.png
Love is a Danger Zone pt. 2,Love is a Danger Zone pt. 2,BanYa,d,d,18,https://piugame.com/data/song_img/596f4c25fb4c17443b799fb997846dc5.png
Kasou Shinja仮装信者,Kasou Shinja仮装信者,MAX,d,d,19,https://piugame.com/data/song_img/29b6ff6beda3f488e7f64c6f9d5d3ecd.png
Baroque Virus,Baroque Virus,Zircon,s,s,05,https://piugame.com/data/song_img/03117abfba4446abc16998e2a564c2d2.png
HYPERCUBE,HYPERCUBE,MAX,s,s,17,https://piugame.com/data/song_img/9ffa8f21aff2ee11baa0d0e5d2e50579.png
Danger & Danger,Danger & Danger,Cranky,s,s,16,https://piugame.com/data/song_img/1234e492a6a6edd6278007705181d137.png
F(R)IEND,F(R)IEND,D_AAN,d,d,12,https://piugame.com/data/song_img/341db42d98d602ee2e3da10c068cacda.png
Repeatorment Remix,Repeatorment Remix,BanYa,d,d,22,https://piugame.com/data/song_img/7cd9eb05c6865fe815ae602ddb970098.png
Avalanquiem,Avalanquiem,MAX & MEMME,s,s,20,https://piugame.com/data/song_img/9684b814e944dad64b6f07c81300820c.png
PRIME,PRIME,Tatsh,s,s,18,https://piugame.com/data/song_img/b884420c531d98a83a9746e76cd31fa2.png
BEMERA,BEMERA,YAHPP,d,d,26,https://piugame.com/data/song_img/d47a7126d4fdb1969c576f377b8fb480.png
Dual Racing <RED vs BLUE>,Dual Racing <RED vs BLUE>,Nato & r300k,d,d,21,https://piugame.com/data/song_img/1d812ea69df93cf3d64758b5d6fb7cb3.png
Unique,Unique,SHK,s,s,10,https://piugame.com/data/song_img/58403fabf329090e4d54d0116733d2e2.png
Toccata,Toccata,Banya Production,s,s,17,https://piugame.com/data/song_img/054ba99dca61cd9cec83d338ed7fad12.png
INFINITY,INFINITY,Lunatic Sounds,d,d,10,https://piugame.com/data/song_img/614525bb9b1e6f28a8415ce51d9534bd.png
We Got 2 Know,We Got 2 Know,MAX,s,s,09,https://piugame.com/data/song_img/0b75dc7c2243277815afefc46a62a135.png
Slapstick Parfait,Slapstick Parfait,t+pazolite,s,s,19,https://piugame.com/data/song_img/82967750fa217abeeea65af61e86b44d.png
Radetzky Can Can,Radetzky Can Can,BanYa,s,s,12,https://piugame.com/data/song_img/4649044f9d22c287d56803034fe3a6b7.png
Yog-Sothoth - SHORT CUT -,Yog-Sothoth - SHORT CUT -,Nato,s,s,21,https://piugame.com/data/song_img/f681e9e450cc83454e0a0d1fdc7b821e.png
Stardust Overdrive,Stardust Overdrive,typeMARS,s,s,16,https://piugame.com/data/song_img/b9be99d658d2ab83f12a236a1b3246bb.png
Slapstick Parfait,Slapstick Parfait,t+pazolite,d,d,13,https://piugame.com/data/song_img/82967750fa217abeeea65af61e86b44d.png
Obelisque,Obelisque,ESTi x M2U,s,s,07,https://piugame.com/data/song_img/96350a76494dedadae7e60dbfcc422a1.png
BEDLAM,BEDLAM,SANY-ON,s,s,08,https://piugame.com/data/song_img/2ba16d33a1fcdb8f809904ef5a921f3d.png
Amor Fati,Amor Fati,Yeon Ja Kim,s,s,02,https://piugame.com/data/song_img/46f545d32d421f3b6d7bd7d67531173e.png
HYPERCUBE,HYPERCUBE,MAX,d,d,19,https://piugame.com/data/song_img/9ffa8f21aff2ee11baa0d0e5d2e50579.png
BEDLAM,BEDLAM,SANY-ON,d,d,20,https://piugame.com/data/song_img/2ba16d33a1fcdb8f809904ef5a921f3d.png
District 1,District 1,MAX,d,d,12,https://piugame.com/data/song_img/177b37fa13e76d6d517397c992862ea2.png
Obliteration,Obliteration,ATAS,d,d,16,https://piugame.com/data/song_img/54480f352a3f0efb13d92bdf6cce022a.png
Smells Like A Chocolate,Smells Like A Chocolate,Vospi,d,d,17,https://piugame.com/data/song_img/7372cd8bfab53b7f0a4bb9195e545fec.png
Pop The Track,Pop The Track,J-Mi & Midi-D & Ft. Hanna Stockzell,s,s,10,https://piugame.com/data/song_img/144c2b06732112f18a9342904b058aa4.png
Witch Doctor #1,Witch Doctor #1,Yahpp,d,d,17,https://piugame.com/data/song_img/9e6a42eeefc9181183b71a982b0d6a0c.png
After a thousand years,After a thousand years,TOTO,s,s,19,https://piugame.com/data/song_img/79dd036b5c0341224e24dbf9bbfa96b0.png
Rave'til the earth's end,Rave'til the earth's end,5argon,s,s,19,https://piugame.com/data/song_img/667bc06cf24139a395f32e72ae65e7f4.png
Final Audition Ep. 2-2,Final Audition Ep. 2-2,YAHPP,d,d,23,https://piugame.com/data/song_img/586259955404d31e77555357b9d421ee.png
Vacuum Cleaner,Vacuum Cleaner,Doin,d,d,26,https://piugame.com/data/song_img/5bd3e6508c6ef691a52d8e12149c4b93.png
Slapstick Parfait,Slapstick Parfait,t+pazolite,d,d,21,https://piugame.com/data/song_img/82967750fa217abeeea65af61e86b44d.png
HUSH,HUSH,Yassi Pressman & Nadine Lustre,s,s,15,https://piugame.com/data/song_img/f0db8344e5cfa41269abdfb892d1d2b6.png
Tritium,Tritium,Memme,s,s,12,https://piugame.com/data/song_img/bfaea6d897aedd93f584c1f28bb1bae7.png
Can-can ~Orpheus in The Party Mix~,Can-can ~Orpheus in The Party Mix~,Sr. Lan Belmont,d,d,18,https://piugame.com/data/song_img/b18d5837f6ab966de0a951e2fb018478.png
Further,Further,Doin,d,d,14,https://piugame.com/data/song_img/1f171915dd8d2dabd558f070fa77f419.png
Poseidon,Poseidon,Quree,d,d,08,https://piugame.com/data/song_img/de96638880924993fd3617fc5b5d2d8a.png
Faster Z,Faster Z,YAHPP,s,s,21,https://piugame.com/data/song_img/e1cf59e8f3867e354df5e8271bd92e63.png
After a thousand years,After a thousand years,TOTO,d,d,14,https://piugame.com/data/song_img/79dd036b5c0341224e24dbf9bbfa96b0.png
Requiem ,Requiem ,MAX,d,d,18,https://piugame.com/data/song_img/81adb87dd9e7243103ac0ee70a98e739.png
Clematis Rapsodia,Clematis Rapsodia,Jehezukiel,s,s,15,https://piugame.com/data/song_img/bacaf08069b985635db3eebb443d133e.png
Forgotten Vampire,Forgotten Vampire,WyvernP,d,d,20,https://piugame.com/data/song_img/07eef7f1a5338abedaeb031a0d8ee876.png
Scorpion King,Scorpion King,r300k,d,d,20,https://piugame.com/data/song_img/2d8d5d9f38d10d9b8510159a9f1b3191.png
The Festival of Ghost2 (Sneak),The Festival of Ghost2 (Sneak),Brandy,s,s,11,https://piugame.com/data/song_img/36500a1c6ebb2627e3afcb03a5dcb18b.png
Star Command,Star Command,Zircon,d,d,15,https://piugame.com/data/song_img/6a06a2eec3aba4df950aa666233999b6.png
FFF,FFF,Doin,s,s,18,https://piugame.com/data/song_img/bc8046f59a10309e3fba7b77672cf2d2.png
Ice of Death,Ice of Death,Fiverwater,d,d,20,https://piugame.com/data/song_img/27141402dd0181ae105486ec3ab1a463.png
Utsushiyo No Kaze feat. Kana,Utsushiyo No Kaze feat. Kana,void,s,s,17,https://piugame.com/data/song_img/72dcebcfcb24d784c930b09def038479.png
Canon D - FULL SONG -,Canon D - FULL SONG -,Banya,d,d,24,https://piugame.com/data/song_img/50229e66d03afb963174eb74b5c451a6.png
Leather,Leather,Doin,s,s,21,https://piugame.com/data/song_img/7a7a1b221de07d92d694b1ccd2bb69e0.png
Phalanx "RS2018 edit",Phalanx "RS2018 edit",Cranky,d,d,13,https://piugame.com/data/song_img/67d5f6eb534fb64e4488c0be06321192.png
Tritium,Tritium,Memme,d,d,21,https://piugame.com/data/song_img/bfaea6d897aedd93f584c1f28bb1bae7.png
Love is a Danger Zone pt.2 [Another],Love is a Danger Zone pt.2 [Another],BanYa,s,s,18,https://piugame.com/data/song_img/c33094ccd1ea7d370ce2fc3252f20513.png
Redline,Redline,Archefluxx,s,s,18,https://piugame.com/data/song_img/e4b9307656a5ecd491868c2d9eef1a42.png
Bullfighter's Song,Bullfighter's Song,Banya Production,s,s,15,https://piugame.com/data/song_img/55f72c63ae5bb6a6573b1b3ae54bc72c.png
Black Swan,Black Swan,zeron,d,d,22,https://piugame.com/data/song_img/8327d083dfc2bbb2b763b809707f8683.png
Heart Attack,Heart Attack,DJ Counterforce,d,d,18,https://piugame.com/data/song_img/bbe9961fab6c7bbe7a10f7fc69f8f90f.png
Windmill,Windmill,Yak Won,d,d,18,https://piugame.com/data/song_img/340f287916ca311faff5b0d05b7fda93.png
Bemera - SHORT CUT -,Bemera - SHORT CUT -,YAHPP,s,s,22,https://piugame.com/data/song_img/6a85e56f0e34c5b704755073a5d6a790.png
Obelisque,Obelisque,ESTi x M2U,d,d,12,https://piugame.com/data/song_img/96350a76494dedadae7e60dbfcc422a1.png
Brown Sky,Brown Sky,Doin,d,d,26,https://piugame.com/data/song_img/7abbf7a6be02f94ec16598a3b841a139.png
Phantom -Intermezzo-,Phantom -Intermezzo-,Banya Production,d,d,19,https://piugame.com/data/song_img/4d0b34c7c5b03e6a382b30f240af735c.png
DJ Otada,DJ Otada,Banya Production,d,d,22,https://piugame.com/data/song_img/2c17de6390412604fb6f68eafc8c4223.png
Destination,Destination,SHK,s,s,07,https://piugame.com/data/song_img/be879f5ee944b5f1fe4dc088b7be923f.png
Last Rebirth,Last Rebirth,SHK,d,d,18,https://piugame.com/data/song_img/0b872960a24a9c72cae2050cb371c45c.png
Turkey March,Turkey March,BanYa,s,s,03,https://piugame.com/data/song_img/a01ca89a2558672b6fcad264f3da670e.png
Rolling Christmas,Rolling Christmas,BanYa,s,s,17,https://piugame.com/data/song_img/744e973eeccd43765eb616bb0cad04e6.png
Karyawisata,Karyawisata,Vesuvia x REDSHiFT,d,d,17,https://piugame.com/data/song_img/f947459c1bbe1598870853502bf147d6.png
Death Moon - SHORT CUT -,Death Moon - SHORT CUT -,SHK,d,d,23,https://piugame.com/data/song_img/cb58368cd334b3de83b6a47fbdca72d6.png
Phantom -Intermezzo-,Phantom -Intermezzo-,Banya Production,d,d,17,https://piugame.com/data/song_img/4d0b34c7c5b03e6a382b30f240af735c.png
Meteo5cience (GADGET mix),Meteo5cience (GADGET mix),Paul Bazooka,s,s,21,https://piugame.com/data/song_img/fe98b921e02d92be8a66df809c0734fd.png
First Love,First Love,BanYa,s,s,12,https://piugame.com/data/song_img/f82519b65dc22053b37784db99c5129a.png
Banya-P Guitar Remix,Banya-P Guitar Remix,Banya Production,d,d,24,https://piugame.com/data/song_img/9a1bdf2d0037182f23e312e469221324.png
Utsushiyo No Kaze feat. Kana,Utsushiyo No Kaze feat. Kana,void,d,d,18,https://piugame.com/data/song_img/72dcebcfcb24d784c930b09def038479.png
Necromancy,Necromancy,Zircon,s,s,07,https://piugame.com/data/song_img/79fbf23383fdf73812bf805d7580eb45.png
Visual Dream II (In Fiction),Visual Dream II (In Fiction),Aragon,s,s,18,https://piugame.com/data/song_img/3a3f8b6bf33658f600b689e91767adec.png
Red Swan,Red Swan,Yahpp,d,d,20,https://piugame.com/data/song_img/4ed6328198a420cf65a3ea9407ea1af0.png
After a thousand years,After a thousand years,TOTO,d,d,20,https://piugame.com/data/song_img/79dd036b5c0341224e24dbf9bbfa96b0.png
